chain_key,chain_name,chain_id,is_testnet,wallet,timestamp_utc,block_number,tx_hash,tx_to,target_types,market_keys,market_names,function_names,method_ids,explorer_url
linea,Linea,59144,false,0x064eada64c3b551acfe589dea6c8d383a1cb6830,2026-03-01T16:16:08.000Z,29345471,0x5285466edc227e3059163c8dd8de879016bde03b883b0668ff04da0c1358a7ca,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"supply(address gToken,uint256 uAmount)",0xf2b9fdb8,https://lineascan.build/tx/0x5285466edc227e3059163c8dd8de879016bde03b883b0668ff04da0c1358a7ca
linea,Linea,59144,false,0xd17d1a07c6c64d13a3fd346da71811c21f3a045f,2026-03-01T22:01:25.000Z,29353177,0x776d7507791b555897c8a9e695cb3ff7a91001b581b1ed587c05420d4b0b8bc0,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x776d7507791b555897c8a9e695cb3ff7a91001b581b1ed587c05420d4b0b8bc0
linea,Linea,59144,false,0x420ef173d58f9ac8bc6d37f3394056cdd6661f34,2026-03-02T00:54:52.000Z,29356206,0x25622d92ebcd29bcfad29eeecf25f6fec051c3006519cf900b14cd77b18ac0a2,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x25622d92ebcd29bcfad29eeecf25f6fec051c3006519cf900b14cd77b18ac0a2
linea,Linea,59144,false,0xd17d1a07c6c64d13a3fd346da71811c21f3a045f,2026-03-02T01:24:49.000Z,29356836,0x137279821fec19c532e0e1cedf251ce608dcf66b414fc1a03c9a1dffc6efdec4,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0x137279821fec19c532e0e1cedf251ce608dcf66b414fc1a03c9a1dffc6efdec4
linea,Linea,59144,false,0xa1bda5e800bec162edf56a5f3783afd5b2bd74e8,2026-03-02T07:07:55.000Z,29364938,0x9389f75b5a45657e9554b1da43d288b5005d1cc5179294b87414ecf8ef1f121c,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"supply(address gToken,uint256 uAmount)",0xf2b9fdb8,https://lineascan.build/tx/0x9389f75b5a45657e9554b1da43d288b5005d1cc5179294b87414ecf8ef1f121c
linea,Linea,59144,false,0xdcd4c5bcaea432f6369c63a18568816168baa824,2026-03-02T12:34:53.000Z,29376365,0x834a7bfb02858aee36e376702372f034ac7f54659626bd283a5dd8a958691d02,0x60f2058379716a64a7a5d29219397e79bc552194,comet,weth,Compound WETH,"withdraw(address token,uint256 amount)",0xf3fef3a3,https://lineascan.build/tx/0x834a7bfb02858aee36e376702372f034ac7f54659626bd283a5dd8a958691d02
linea,Linea,59144,false,0xd17d1a07c6c64d13a3fd346da71811c21f3a045f,2026-03-02T13:26:02.000Z,29378042,0xd0e556b65bff48f387988d88947ed9c5aa349cfb12d21daf1836e942ac52bd99,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0xd0e556b65bff48f387988d88947ed9c5aa349cfb12d21daf1836e942ac52bd99
linea,Linea,59144,false,0xbe3d2869672d485660b34fd751e85c47ca62f016,2026-03-02T15:20:36.000Z,29381738,0x8f7d97302ab7d859508b4660380d8c7a61b50cb38d3a2aecfb51ca5ba086f2bc,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"withdraw(address token,uint256 amount)",0xf3fef3a3,https://lineascan.build/tx/0x8f7d97302ab7d859508b4660380d8c7a61b50cb38d3a2aecfb51ca5ba086f2bc
linea,Linea,59144,false,0xa057a3d6efdc677741a4ac786e89b9b6102eebb6,2026-03-02T16:33:39.000Z,29384109,0xfbbf60425793c80eeac2613efd180d9062695c335ae8c046e7742260df69e172,0x023ee795361b28cdbb94e302983578486a0a5f1b,bulker,usdc|weth,Compound USDC|Compound WETH,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://lineascan.build/tx/0xfbbf60425793c80eeac2613efd180d9062695c335ae8c046e7742260df69e172
linea,Linea,59144,false,0xa057a3d6efdc677741a4ac786e89b9b6102eebb6,2026-03-02T16:37:52.000Z,29384253,0xc3e258f31cd2a41637d84dc9a9fb0d9a9e887539404769ae5bcea99879af5b12,0x8d38a3d6b3c3b7d96d6536da7eef94a9d7dbc991,comet,usdc,Compound USDC,"withdraw(address token,uint256 amount)",0xf3fef3a3,https://lineascan.build/tx/0xc3e258f31cd2a41637d84dc9a9fb0d9a9e887539404769ae5bcea99879af5b12
