chain_key,chain_name,chain_id,is_testnet,wallet,timestamp_utc,block_number,tx_hash,tx_to,target_types,market_keys,market_names,function_names,method_ids,explorer_url
scroll,Scroll,534352,false,0x9c4f421212cfa19f7acf23508a1a1b63542bc2e9,2026-03-05T01:57:04.000Z,31245891,0x83af1f12a8e3e07ab205c05fb7f6fcccb79108fc95363da8869cdf256460869f,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x83af1f12a8e3e07ab205c05fb7f6fcccb79108fc95363da8869cdf256460869f
scroll,Scroll,534352,false,0x87eec7e88be8d1df41841d21f6afabb667c94ef2,2026-03-05T07:29:29.000Z,31257504,0x835b61395a6785a9162a68dd1c10fee578147630c7906428223037dd2e57a497,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x835b61395a6785a9162a68dd1c10fee578147630c7906428223037dd2e57a497
scroll,Scroll,534352,false,0x95b49e38b2a3140f5242d57f6ec34920601ae193,2026-03-05T12:58:03.000Z,31272048,0xe873bcf2d6119d2a424916d138473d777e0b28055d284853be19063e37e17b71,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0xe873bcf2d6119d2a424916d138473d777e0b28055d284853be19063e37e17b71
scroll,Scroll,534352,false,0x37d5dec664b22f42bed151629c6951fd8f4fb0fb,2026-03-06T02:34:02.000Z,31305658,0xa4bcb5d6386cfc61a0f9b6cde749ad6b354ffdf7044b213fd7404c5539e767a2,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"withdraw(address _destination,uint256 _amount)",0xf3fef3a3,https://scrollscan.com/tx/0xa4bcb5d6386cfc61a0f9b6cde749ad6b354ffdf7044b213fd7404c5539e767a2
scroll,Scroll,534352,false,0x2d3e4628fdd9e0a8a9ffe565d94566c9a7d27f23,2026-03-06T04:08:01.000Z,31308960,0x431b07ccd8bfc2723f56c156e263ce4e7687a92c29df129a62819bc2e9f262cd,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"withdraw(address _destination,uint256 _amount)",0xf3fef3a3,https://scrollscan.com/tx/0x431b07ccd8bfc2723f56c156e263ce4e7687a92c29df129a62819bc2e9f262cd
scroll,Scroll,534352,false,0x6809e2763f150bf2828c6cc76da5b0b0294ed611,2026-03-06T10:46:14.000Z,31326380,0xbfee3c2b50d91719af036e508f5519b32e6d526bad7fddc1966c0f7fc8745b91,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0xbfee3c2b50d91719af036e508f5519b32e6d526bad7fddc1966c0f7fc8745b91
scroll,Scroll,534352,false,0xe84b0443b8341d9c215a150ff208c0ce5d2d9a74,2026-03-06T12:01:02.000Z,31330105,0x95175ab3965dde6ad40b07cb44f39a81299f4707a521738227f81c4cae76dfb0,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x95175ab3965dde6ad40b07cb44f39a81299f4707a521738227f81c4cae76dfb0
scroll,Scroll,534352,false,0x757056e3ab3c65c6c8c710f7e6f9a8327cc6bae7,2026-03-06T14:05:42.000Z,31337098,0xbc6db4d83efcdf5c6675ebc9920aa581eac63b321c422736dec12e0eb198b679,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0xbc6db4d83efcdf5c6675ebc9920aa581eac63b321c422736dec12e0eb198b679
scroll,Scroll,534352,false,0xf1935ba32737386e19f5f4cee962deb562129606,2026-03-06T18:59:06.000Z,31352304,0x8ff675f8c630a8beffbf8e66ff259e97e6f8d4340559853521b2609c87114165,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x8ff675f8c630a8beffbf8e66ff259e97e6f8d4340559853521b2609c87114165
scroll,Scroll,534352,false,0x3936225d260ead7ccab2023d35a46f3bef3a3f8f,2026-03-06T21:58:01.000Z,31359045,0x0ab94bec03ebc79cbba5de85362d1bea13bbc88fb816fcee7cb935cca7a4c9da,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"withdraw(address _destination,uint256 _amount)",0xf3fef3a3,https://scrollscan.com/tx/0x0ab94bec03ebc79cbba5de85362d1bea13bbc88fb816fcee7cb935cca7a4c9da
